,name_2,link_2,price_2,seller_2,year_2,body_2,mileage_2,engine_2,BHP_2,transmission_2,fuel_2,owners_2,brand_2,postcode_2
424,Honda Jazz,https://www.autotrader.co.uk/car-details/202302104125485,5395,4.9 (82 reviews) poole (23 miles),2009,Hatchback,36000.0,1.2,89.0,Manual,Petrol,,Honda,DT1 3GJ
425,Hyundai Tucson,https://www.autotrader.co.uk/car-details/202303105109598,3795,4.6 (23 reviews) poole (23 miles),2009,SUV,87000.0,2.0,,Manual,Diesel,2.0,Hyundai,DT1 3GJ
426,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202303295743550,2390,4.6 (331 reviews),2009,Hatchback,110000.0,1.6,113.0,Manual,Petrol,,Vauxhall,DT1 3GJ
427,Nissan Note,https://www.autotrader.co.uk/car-details/202303315816639,6995,5.0 (159 reviews) bournemouth (26 miles),2009,Hatchback,21000.0,1.6,,Automatic,Petrol,5.0,Nissan,DT1 3GJ
428,Suzuki SX4,https://www.autotrader.co.uk/car-details/202304266678835,3400,christchurch (31 miles),2009,SUV,56734.0,1.6,,Manual,Petrol,2.0,Suzuki,DT1 3GJ
429,Citroen C5,https://www.autotrader.co.uk/car-details/202305046982586,3695,yeovil (18 miles),2009,Saloon,52000.0,2.0,,Manual,Diesel,2.0,Citroen,DT1 3GJ
430,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202305046986685,5400,bournemouth (28 miles),2009,Hatchback,73500.0,1.4,,Automatic,Petrol,,Volkswagen,DT1 3GJ
431,Honda Cr-V,https://www.autotrader.co.uk/car-details/202305157383316,3999,ferndown (27 miles),2009,SUV,106000.0,2.2,138.0,Manual,Diesel,3.0,Honda,DT1 3GJ
432,Audi A5 Cabriolet,https://www.autotrader.co.uk/car-details/202305077109898,5195,poole (19 miles),2009,Convertible,95000.0,2.0,,Manual,Petrol,5.0,Audi,DT1 3GJ
433,Suzuki Alto,https://www.autotrader.co.uk/car-details/202302154284597,2995,4.9 (82 reviews) poole (23 miles),2009,Hatchback,62000.0,1.0,68.0,Manual,Petrol,,Suzuki,DT1 3GJ
434,MINI Convertible,https://www.autotrader.co.uk/car-details/202302254625603,4699,4.6 (43 reviews),2009,Convertible,71000.0,1.6,120.0,Manual,Petrol,,MINI,DT1 3GJ
435,Audi A5,https://www.autotrader.co.uk/car-details/202304055990362,5990,4.6 (331 reviews),2009,Coupe,103000.0,2.0,,Manual,Diesel,,Audi,DT1 3GJ
436,Land Rover Range Rover Sport,https://www.autotrader.co.uk/car-details/202304045957534,8295,5.0 (10 reviews) bournemouth (25 miles),2009,SUV,109000.0,3.0,,Automatic,Diesel,6.0,Land,DT1 3GJ
437,Mercedes-Benz GL Class,https://www.autotrader.co.uk/car-details/202304035929789,7990,4.8 (60 reviews),2009,SUV,120000.0,3.0,221.0,Automatic,Diesel,,Mercedes-Benz,DT1 3GJ
438,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304146273602,6200,weymouth (8 miles),2009,Coupe,115000.0,3.0,,Automatic,Petrol,,BMW,DT1 3GJ
439,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202304146276045,8495,4.5 (34 reviews) bournemouth (29 miles),2009,Hatchback,27000.0,1.4,,Automatic,Petrol,3.0,Volkswagen,DT1 3GJ
440,Mercedes-Benz M Class,https://www.autotrader.co.uk/car-details/202305036949294,4860,salisbury (29 miles),2009,SUV,146500.0,3.0,,Automatic,Diesel,4.0,Mercedes-Benz,DT1 3GJ
441,KIA Carens,https://www.autotrader.co.uk/car-details/202303295753551,4995,4.5 (15 reviews),2009,MPV,46000.0,2.0,138.0,Automatic,Diesel,2.0,KIA,DT1 3GJ
442,Peugeot 107,https://www.autotrader.co.uk/car-details/202303175334146,4195,4.9 (82 reviews) poole (23 miles),2009,Hatchback,38700.0,1.0,67.0,Manual,Petrol,,Peugeot,DT1 3GJ
443,Honda Jazz,https://www.autotrader.co.uk/car-details/202305057030574,5972,4.9 (208 reviews),2009,Hatchback,35000.0,1.4,,Manual,Petrol,2.0,Honda,DT1 3GJ
444,KIA Ceed,https://www.autotrader.co.uk/car-details/202305047002066,4500,yeovil (18 miles),2009,Hatchback,51826.0,1.6,113.0,Automatic,Diesel,2.0,KIA,DT1 3GJ
445,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202303315817875,6250,bournemouth (27 miles),2009,Hatchback,71350.0,2.0,237.0,Manual,Petrol,4.0,Vauxhall,DT1 3GJ
446,Ford Focus,https://www.autotrader.co.uk/car-details/202304256647752,2495,4.7 (19 reviews),2009,Hatchback,119000.0,1.6,90.0,Manual,Diesel,,Ford,DT1 3GJ
447,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304216530654,4495,poole (23 miles),2009,Hatchback,93000.0,1.2,80.0,Manual,Petrol,,Ford,DT1 3GJ
448,KIA Ceed,https://www.autotrader.co.uk/car-details/202305057025293,3995,ferndown (27 miles),2009,Hatchback,74690.0,1.6,,Manual,Petrol,2.0,KIA,DT1 3GJ
449,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304066046365,6992,4.9 (208 reviews),2009,Hatchback,44129.0,1.4,94.0,Automatic,Petrol,2.0,Ford,DT1 3GJ
450,MINI Convertible,https://www.autotrader.co.uk/car-details/202210261091270,4995,poole (23 miles),2009,Convertible,69000.0,1.6,,Manual,Petrol,10.0,MINI,DT1 3GJ
451,Smart Fortwo,https://www.autotrader.co.uk/car-details/202211252000565,6995,4.9 (242 reviews) bournemouth (27 miles),2009,Convertible,31000.0,1.0,71.0,Automatic,Petrol,,Smart,DT1 3GJ
452,Ford Fiesta,https://www.autotrader.co.uk/car-details/202303245589027,8995,4.5 (34 reviews) bournemouth (29 miles),2009,Hatchback,12000.0,1.4,94.0,Automatic,Petrol,2.0,Ford,DT1 3GJ
453,Ford Focus,https://www.autotrader.co.uk/car-details/202304256657977,5290,4.8 (117 reviews),2009,Estate,81000.0,2.0,143.0,Automatic,Petrol,,Ford,DT1 3GJ
454,Renault Clio,https://www.autotrader.co.uk/car-details/202305047011827,7300,wimborne (23 miles),2009,Hatchback,85400.0,2.0,,Manual,Petrol,5.0,Renault,DT1 3GJ
455,BMW X5,https://www.autotrader.co.uk/car-details/202305046982558,9750,broadstone (20 miles),2009,SUV,98500.0,3.0,,Automatic,Diesel,5.0,BMW,DT1 3GJ
456,Honda Civic,https://www.autotrader.co.uk/car-details/202304176369807,6500,5.0 (1122 reviews),2009,Hatchback,91978.0,2.0,198.0,Manual,Petrol,,Honda,DT1 3GJ
457,Porsche Boxster,https://www.autotrader.co.uk/car-details/202301063010592,9990,poole (23 miles),2009,Convertible,49350.0,2.7,245.0,Manual,Petrol,,Porsche,DT1 3GJ
458,Hyundai i10,https://www.autotrader.co.uk/car-details/202304256657532,3500,4.9 (94 reviews),2009,Hatchback,52000.0,1.2,,Manual,Petrol,2.0,Hyundai,DT1 3GJ
459,Nissan Micra,https://www.autotrader.co.uk/car-details/202305137329447,3495,ferndown (27 miles),2009,Hatchback,74000.0,1.2,79.0,Manual,Petrol,,Nissan,DT1 3GJ
460,Ford Fiesta,https://www.autotrader.co.uk/car-details/202302154296559,7250,4.5 (10 reviews),2009,Hatchback,24766.0,1.4,94.0,Automatic,Petrol,6.0,Ford,DT1 3GJ
461,Nissan Micra,https://www.autotrader.co.uk/car-details/202302043933696,4650,4.9 (813 reviews),2009,Hatchback,14700.0,1.2,80.0,Manual,Petrol,2.0,Nissan,DT1 3GJ
462,KIA Picanto,https://www.autotrader.co.uk/car-details/202305047019570,2790,ferndown (27 miles),2009,Hatchback,99000.0,1.0,60.0,Manual,Petrol,4.0,KIA,DT1 3GJ
463,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202303315814152,8295,4.5 (34 reviews) bournemouth (29 miles),2009,Hatchback,85000.0,2.0,198.0,Automatic,Petrol,,Volkswagen,DT1 3GJ
464,BMW Z4,https://www.autotrader.co.uk/car-details/202301233520305,10000,"gillingham, dorset (25 miles)",2009,Convertible,101000.0,3.0,,Automatic,Petrol,6.0,BMW,DT1 3GJ
465,Citroen C4,https://www.autotrader.co.uk/car-details/202305067089273,1999,4.6 (20 reviews) yeovil (21 miles),2009,Coupe,96000.0,2.0,138.0,Manual,Diesel,5.0,Citroen,DT1 3GJ
466,Nissan Note,https://www.autotrader.co.uk/car-details/202304266698004,4295,5.0 (11 reviews) poole (24 miles),2009,Hatchback,,1.6,,Automatic,Petrol,2.0,Nissan,DT1 3GJ
467,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305077112766,5295,christchurch (30 miles),2009,Hatchback,44000.0,1.4,94.0,Manual,Petrol,,Ford,DT1 3GJ
468,Nissan Navara,https://www.autotrader.co.uk/car-details/202305077108032,7500,4.8 (33 reviews) yeovil (21 miles),2009,Pickup,86500.0,2.5,169.0,Manual,Diesel,4.0,Nissan,DT1 3GJ
469,Ford Fusion,https://www.autotrader.co.uk/car-details/202305047009784,3500,4.9 (75 reviews) ringwood (29 miles),2009,Hatchback,48400.0,1.4,67.0,Manual,Diesel,3.0,Ford,DT1 3GJ
470,Honda Cr-V,https://www.autotrader.co.uk/car-details/202304136242848,4295,5.0 (11 reviews) poole (24 miles),2009,SUV,,2.2,138.0,Manual,Diesel,3.0,Honda,DT1 3GJ
471,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305147361428,2500,poole (23 miles),2009,Hatchback,96728.0,1.6,113.0,Manual,Petrol,4.0,Vauxhall,DT1 3GJ
472,Peugeot 107,https://www.autotrader.co.uk/car-details/202305046984422,2995,3.8 (95 reviews) christchurch (29 miles),2009,Hatchback,73000.0,1.0,,Manual,Petrol,,Peugeot,DT1 3GJ
473,SKODA Octavia,https://www.autotrader.co.uk/car-details/202305127296194,5995,5.0 (11 reviews) poole (24 miles),2009,Estate,73350.0,1.4,,Automatic,Petrol,3.0,SKODA,DT1 3GJ
474,Mazda MX-5,https://www.autotrader.co.uk/car-details/202305016875576,8200,bournemouth (24 miles),2009,Convertible,32935.0,2.0,,Manual,Petrol,3.0,Mazda,DT1 3GJ
475,BMW X5,https://www.autotrader.co.uk/car-details/202305057049751,9850,bournemouth (25 miles),2009,SUV,82500.0,3.0,,Automatic,Diesel,,BMW,DT1 3GJ
476,Audi A3,https://www.autotrader.co.uk/car-details/202305147370445,1600,somerton (27 miles),2010,Hatchback,173321.0,2.0,,Manual,Diesel,2.0,Audi,DT1 3GJ
477,Fiat 500,https://www.autotrader.co.uk/car-details/202301143252009,2750,4.7 (100 reviews) ringwood (29 miles),2010,Hatchback,96000.0,1.2,69.0,Manual,Petrol,,Fiat,DT1 3GJ
478,Ford Focus,https://www.autotrader.co.uk/car-details/202305046999693,2795,4.1 (19 reviews) bournemouth (25 miles),2010,Hatchback,104000.0,1.8,123.0,Manual,Petrol,4.0,Ford,DT1 3GJ
479,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202303295749400,2490,4.8 (117 reviews),2010,Hatchback,88000.0,1.2,84.0,Manual,Petrol,,Vauxhall,DT1 3GJ
480,Citroen DS3,https://www.autotrader.co.uk/car-details/202302084078439,2995,4.1 (19 reviews) bournemouth (25 miles),2010,Hatchback,95000.0,1.6,,Manual,Petrol,7.0,Citroen,DT1 3GJ
481,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202305046982946,3950,shaftsbury (26 miles),2010,Hatchback,86110.0,1.6,,Manual,Diesel,4.0,Volkswagen,DT1 3GJ
482,Toyota Auris,https://www.autotrader.co.uk/car-details/202304216519500,4995,5.0 (23 reviews) wimborne (20 miles),2010,Hatchback,66948.0,1.6,,Manual,Petrol,,Toyota,DT1 3GJ
483,MINI Hatch,https://www.autotrader.co.uk/car-details/202305077107000,2995,wimborne (26 miles),2010,Hatchback,122456.0,1.6,,Manual,Diesel,2.0,MINI,DT1 3GJ
484,KIA Ceed,https://www.autotrader.co.uk/car-details/202304216516509,4995,5.0 (10 reviews) bournemouth (25 miles),2010,Hatchback,65000.0,1.6,,Automatic,Diesel,5.0,KIA,DT1 3GJ
485,Ford Focus,https://www.autotrader.co.uk/car-details/202304276725063,2650,4.7 (100 reviews) ringwood (29 miles),2010,Hatchback,113000.0,1.6,109.0,Manual,Diesel,2.0,Ford,DT1 3GJ
486,Peugeot 207,https://www.autotrader.co.uk/car-details/202305137331756,2295,5.0 (26 reviews) axminster (25 miles),2010,Hatchback,127000.0,1.4,74.0,Manual,Petrol,5.0,Peugeot,DT1 3GJ
487,Renault Megane,https://www.autotrader.co.uk/car-details/202305127293564,1995,yeovil (18 miles),2010,Hatchback,130116.0,1.5,,Manual,Diesel,,Renault,DT1 3GJ
488,Fiat Panda,https://www.autotrader.co.uk/car-details/202305097164293,2250,4.7 (45 reviews) bournemouth (26 miles),2010,Hatchback,62000.0,1.1,54.0,Manual,Petrol,3.0,Fiat,DT1 3GJ
489,Audi A6 Avant,https://www.autotrader.co.uk/car-details/202305147358520,3600,ilminster (28 miles),2010,Estate,137049.0,2.0,,Automatic,Diesel,,Audi,DT1 3GJ
490,Audi TT,https://www.autotrader.co.uk/car-details/202304196447674,7490,4.9 (138 reviews) bournemouth (27 miles),2010,Coupe,81000.0,2.0,,Automatic,Petrol,5.0,Audi,DT1 3GJ
491,Alfa Romeo 159 Sportwagon,https://www.autotrader.co.uk/car-details/202305016865743,7995,5.0 (18 reviews) yeovil (23 miles),2010,Estate,73000.0,2.0,170.0,Manual,Diesel,,Alfa,DT1 3GJ
492,Renault Clio,https://www.autotrader.co.uk/car-details/202303064961131,2295,4.9 (82 reviews) poole (23 miles),2010,Hatchback,128000.0,1.1,,Manual,Petrol,,Renault,DT1 3GJ
493,Ford Mondeo,https://www.autotrader.co.uk/car-details/202305046990914,2650,4.6 (23 reviews) poole (23 miles),2010,Hatchback,140000.0,2.0,113.0,Manual,Diesel,3.0,Ford,DT1 3GJ
494,KIA RIO,https://www.autotrader.co.uk/car-details/202212152550957,2500,4.5 (15 reviews),2010,Hatchback,80123.0,1.4,95.0,Manual,Petrol,2.0,KIA,DT1 3GJ
495,Audi A4 Avant,https://www.autotrader.co.uk/car-details/202304126218376,4995,5.0 (2 reviews) yeovil (18 miles),2010,Estate,125000.0,1.8,,Manual,Petrol,,Audi,DT1 3GJ
496,Citroen C1,https://www.autotrader.co.uk/car-details/202212152550852,2500,4.5 (15 reviews),2010,Hatchback,79297.0,1.0,,Manual,Petrol,,Citroen,DT1 3GJ
497,Nissan Qashqai,https://www.autotrader.co.uk/car-details/202304226548166,4995,5.0 (28 reviews) wareham (11 miles),2010,SUV,96411.0,1.5,,Manual,Diesel,,Nissan,DT1 3GJ
498,Nissan Note,https://www.autotrader.co.uk/car-details/202303275659061,2390,4.8 (117 reviews),2010,Hatchback,100000.0,1.5,,Manual,Diesel,,Nissan,DT1 3GJ
499,Nissan Qashqai+2,https://www.autotrader.co.uk/car-details/202305127291263,4390,4.9 (56 reviews) christchurch (30 miles),2010,SUV,107450.0,2.0,148.0,Manual,Diesel,,Nissan,DT1 3GJ
500,Toyota Auris,https://www.autotrader.co.uk/car-details/202303125154739,5650,4.9 (259 reviews),2010,Hatchback,46078.0,1.6,,Manual,Petrol,2.0,Toyota,DT1 3GJ
501,Citroen C3 Picasso,https://www.autotrader.co.uk/car-details/202212072354060,3490,4.6 (331 reviews),2010,MPV,68000.0,1.6,,Manual,Diesel,,Citroen,DT1 3GJ
502,Citroen C3 PICASSO,https://www.autotrader.co.uk/car-details/202305036958239,2495,poole (23 miles),2010,MPV,98000.0,1.4,94.0,Manual,Petrol,2.0,Citroen,DT1 3GJ
503,Hyundai i10,https://www.autotrader.co.uk/car-details/202305036970630,2495,5.0 (2 reviews) yeovil (18 miles),2010,Hatchback,104000.0,1.2,,Manual,Petrol,,Hyundai,DT1 3GJ
504,Renault Scenic,https://www.autotrader.co.uk/car-details/202209099590633,2090,4.6 (331 reviews),2010,MPV,111000.0,1.5,,Manual,Diesel,,Renault,DT1 3GJ
505,Citroen C3 Picasso,https://www.autotrader.co.uk/car-details/202305097172764,3350,bournemouth (26 miles),2010,MPV,82000.0,1.6,,Manual,Diesel,,Citroen,DT1 3GJ
506,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202303215457290,2650,bournemouth (27 miles),2010,Hatchback,113233.0,1.6,,Manual,Petrol,,Vauxhall,DT1 3GJ
507,Ford S-Max,https://www.autotrader.co.uk/car-details/202304196460132,4995,yeovil (23 miles),2010,MPV,102000.0,2.0,,Manual,Diesel,4.0,Ford,DT1 3GJ
508,Ford KA,https://www.autotrader.co.uk/car-details/202305127310605,3495,poole (17 miles),2010,Hatchback,80221.0,1.2,,Manual,Petrol,3.0,Ford,DT1 3GJ
509,Peugeot 308 CC,https://www.autotrader.co.uk/car-details/202301233516015,2995,4.8 (113 reviews),2010,Convertible,94713.0,1.6,,Manual,Petrol,,Peugeot,DT1 3GJ
510,Chrysler Grand Voyager,https://www.autotrader.co.uk/car-details/202303185376624,5490,4.6 (163 reviews),2010,MPV,86000.0,2.8,161.0,Automatic,Diesel,,Chrysler,DT1 3GJ
511,Peugeot 107,https://www.autotrader.co.uk/car-details/202303165303941,3490,4.8 (117 reviews),2010,Hatchback,62000.0,1.0,,Manual,Petrol,,Peugeot,DT1 3GJ
512,Mercedes-Benz E Class,https://www.autotrader.co.uk/car-details/202305127288975,6995,4.2 (86 reviews) poole (23 miles),2010,Convertible,110000.0,3.0,,Automatic,Diesel,,Mercedes-Benz,DT1 3GJ
513,SEAT Leon,https://www.autotrader.co.uk/car-details/202305127310355,2495,4.8 (113 reviews),2010,Hatchback,143530.0,1.6,,Manual,Diesel,,SEAT,DT1 3GJ
514,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202305127294043,7495,4.7 (43 reviews) poole (24 miles),2010,Hatchback,52000.0,2.0,138.0,Manual,Diesel,2.0,Volkswagen,DT1 3GJ
515,MINI Hatch,https://www.autotrader.co.uk/car-details/202305026927884,3290,somerton (27 miles),2010,Hatchback,104000.0,1.6,108.0,Manual,Diesel,3.0,MINI,DT1 3GJ
516,Toyota Estima,https://www.autotrader.co.uk/car-details/202211111602303,6500,bournemouth (26 miles),2010,MPV,109000.0,2.0,,Automatic,Petrol,2.0,Toyota,DT1 3GJ
517,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304286791895,6800,4.6 (131 reviews),2010,Hatchback,29517.0,1.6,118.0,Manual,Petrol,2.0,Ford,DT1 3GJ
518,Ford Kuga,https://www.autotrader.co.uk/car-details/202304106145630,5500,4.7 (124 reviews),2010,SUV,66000.0,2.0,,Manual,Diesel,,Ford,DT1 3GJ
519,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202301163313755,6840,poole (19 miles),2010,Saloon,48000.0,2.1,,Automatic,Diesel,,Mercedes-Benz,DT1 3GJ
520,Honda Civic,https://www.autotrader.co.uk/car-details/202304196456172,4290,4.6 (331 reviews),2010,Hatchback,100000.0,2.2,138.0,Manual,Diesel,,Honda,DT1 3GJ
521,Fiat Grande Punto,https://www.autotrader.co.uk/car-details/202305046989558,2490,4.6 (331 reviews),2010,Hatchback,78000.0,1.4,,Manual,Petrol,,Fiat,DT1 3GJ
522,Renault Grand Modus,https://www.autotrader.co.uk/car-details/202304015865882,3490,4.6 (331 reviews),2010,MPV,70000.0,1.6,,Automatic,Petrol,,Renault,DT1 3GJ
523,BMW 3 SERIES,https://www.autotrader.co.uk/car-details/202304126219318,5495,4.9 (242 reviews) bournemouth (27 miles),2010,Saloon,108000.0,2.0,181.0,Manual,Diesel,,BMW,DT1 3GJ
524,Ford Focus,https://www.autotrader.co.uk/car-details/202305097172872,3750,bournemouth (25 miles),2010,Hatchback,60033.0,1.6,99.0,Manual,Petrol,2.0,Ford,DT1 3GJ
525,Volkswagen Beetle,https://www.autotrader.co.uk/car-details/202304266703967,4490,4.6 (331 reviews),2010,Hatchback,59000.0,1.6,,Manual,Petrol,,Volkswagen,DT1 3GJ
526,Jaguar XF,https://www.autotrader.co.uk/car-details/202303205420396,5950,bournemouth (27 miles),2010,Saloon,70000.0,3.0,240.0,Automatic,Diesel,,Jaguar,DT1 3GJ
527,Ford Galaxy,https://www.autotrader.co.uk/car-details/202305067075783,4695,4.5 (34 reviews) bournemouth (29 miles),2010,MPV,120000.0,2.0,,Manual,Diesel,2.0,Ford,DT1 3GJ
528,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305057035464,3495,poole (17 miles),2010,Hatchback,103000.0,1.4,94.0,Manual,Petrol,3.0,Ford,DT1 3GJ
529,Hyundai I10,https://www.autotrader.co.uk/car-details/202302043942406,2990,4.6 (163 reviews),2010,Hatchback,48000.0,1.2,77.0,Manual,Petrol,,Hyundai,DT1 3GJ
530,Lexus IS 250,https://www.autotrader.co.uk/car-details/202304276736918,7990,3.9 (11 reviews) poole (22 miles),2010,Saloon,71000.0,2.5,204.0,Manual,Petrol,,Lexus,DT1 3GJ
531,Volkswagen FOX,https://www.autotrader.co.uk/car-details/202304076075496,3995,4.9 (82 reviews) poole (23 miles),2010,Hatchback,48800.0,1.2,55.0,Manual,Petrol,,Volkswagen,DT1 3GJ
532,Vauxhall Insignia,https://www.autotrader.co.uk/car-details/202303215467297,3790,4.6 (331 reviews),2010,Estate,92000.0,2.0,,Manual,Diesel,,Vauxhall,DT1 3GJ
533,Ford KA,https://www.autotrader.co.uk/car-details/202212142520853,4295,4.9 (82 reviews) poole (23 miles),2010,Hatchback,47000.0,1.2,68.0,Manual,Petrol,,Ford,DT1 3GJ
534,Nissan Micra,https://www.autotrader.co.uk/car-details/202304146286753,4995,5.0 (8 reviews) bournemouth (25 miles),2010,Hatchback,26000.0,1.2,79.0,Manual,Petrol,,Nissan,DT1 3GJ
535,Ford Focus,https://www.autotrader.co.uk/car-details/202304216520975,7100,5.0 (47 reviews) dorchester (2 miles),2010,Hatchback,49000.0,1.6,99.0,Automatic,Petrol,,Ford,DT1 3GJ
536,Chevrolet Spark,https://www.autotrader.co.uk/car-details/202304035903105,3000,4.6 (718 reviews),2010,Hatchback,59314.0,1.2,80.0,Manual,Petrol,,Chevrolet,DT1 3GJ
537,SKODA Fabia,https://www.autotrader.co.uk/car-details/202304266697337,2995,4.6 (18 reviews) poole (24 miles),2010,Estate,111420.0,1.9,105.0,Manual,Diesel,2.0,SKODA,DT1 3GJ
538,Alfa Romeo Giulietta,https://www.autotrader.co.uk/car-details/202304286774235,7495,4.5 (10 reviews),2010,Hatchback,68700.0,,,Manual,Petrol,,Alfa,DT1 3GJ
539,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202304196447922,8599,5.0 (47 reviews) dorchester (2 miles),2010,Hatchback,43000.0,1.6,,Automatic,Diesel,3.0,Volkswagen,DT1 3GJ
540,KIA Sportage,https://www.autotrader.co.uk/car-details/202303315830782,4995,4.6 (23 reviews) poole (23 miles),2010,SUV,61000.0,2.0,138.0,Automatic,Diesel,,KIA,DT1 3GJ
541,Toyota IQ,https://www.autotrader.co.uk/car-details/202302134221199,4490,4.8 (117 reviews),2010,Hatchback,31000.0,1.0,,Manual,Petrol,,Toyota,DT1 3GJ
542,Audi A3,https://www.autotrader.co.uk/car-details/202304116166634,4900,4.6 (131 reviews),2010,Hatchback,92996.0,1.6,,Manual,Diesel,,Audi,DT1 3GJ
543,Renault Clio,https://www.autotrader.co.uk/car-details/202304196468638,7000,bournemouth (28 miles),2010,Hatchback,73700.0,2.0,,Manual,Petrol,4.0,Renault,DT1 3GJ
544,Ford Mondeo,https://www.autotrader.co.uk/car-details/202305087151692,2650,christchurch (31 miles),2010,Hatchback,128883.0,2.0,138.0,Manual,Diesel,2.0,Ford,DT1 3GJ
545,Audi A5,https://www.autotrader.co.uk/car-details/202301273660350,5195,4.8 (113 reviews),2010,Coupe,94904.0,1.8,,Manual,Petrol,,Audi,DT1 3GJ
546,Toyota Aygo,https://www.autotrader.co.uk/car-details/202305026928188,3300,bournemouth (27 miles),2010,Hatchback,60200.0,1.0,,Manual,Petrol,3.0,Toyota,DT1 3GJ
547,Mercedes-Benz SLK,https://www.autotrader.co.uk/car-details/202304066025367,7995,4.6 (12 reviews) wincanton (24 miles),2010,Convertible,65000.0,3.5,,Automatic,Petrol,,Mercedes-Benz,DT1 3GJ
548,SKODA Octavia,https://www.autotrader.co.uk/car-details/202305077124343,3690,poole (22 miles),2010,Hatchback,97000.0,1.6,,Automatic,Diesel,7.0,SKODA,DT1 3GJ
549,Ford Fiesta,https://www.autotrader.co.uk/car-details/202303155262910,5202,4.9 (208 reviews),2010,Hatchback,74000.0,1.4,94.0,Manual,Petrol,5.0,Ford,DT1 3GJ
550,MINI Countryman,https://www.autotrader.co.uk/car-details/202305026903308,6990,4.5 (10 reviews),2010,SUV,77167.0,1.6,,Manual,Petrol,7.0,MINI,DT1 3GJ
551,BMW 3 Series,https://www.autotrader.co.uk/car-details/202301133214577,5990,4.6 (331 reviews),2010,Estate,117000.0,2.0,,Automatic,Diesel,,BMW,DT1 3GJ
552,Toyota Yaris,https://www.autotrader.co.uk/car-details/202305067096687,4695,5.0 (87 reviews) ferndown (27 miles),2010,Hatchback,70000.0,,,Manual,Petrol,,Toyota,DT1 3GJ
553,MINI Hatch Cooper,https://www.autotrader.co.uk/car-details/202302184397038,6295,poole (23 miles),2010,Hatchback,64000.0,1.6,184.0,Manual,Petrol,,MINI,DT1 3GJ
554,Ford KA,https://www.autotrader.co.uk/car-details/202305077120226,3450,ferndown (26 miles),2010,Hatchback,86992.0,1.2,,Manual,Petrol,2.0,Ford,DT1 3GJ
555,BMW 5 Series,https://www.autotrader.co.uk/car-details/202303064966618,7450,4.7 (124 reviews),2010,Saloon,79000.0,2.0,,Automatic,Diesel,,BMW,DT1 3GJ
556,Peugeot 207 SW,https://www.autotrader.co.uk/car-details/202304055989344,3290,4.6 (331 reviews),2010,Estate,92000.0,1.6,,Manual,Diesel,,Peugeot,DT1 3GJ
557,Vauxhall Meriva,https://www.autotrader.co.uk/car-details/202304256648737,5490,4.8 (117 reviews),2010,MPV,32000.0,1.7,,Automatic,Diesel,,Vauxhall,DT1 3GJ
558,Audi A4,https://www.autotrader.co.uk/car-details/202304146282041,7790,5.0 (272 reviews),2010,Saloon,116303.0,3.2,,Automatic,Petrol,,Audi,DT1 3GJ
559,Vauxhall Meriva,https://www.autotrader.co.uk/car-details/202304106137559,3490,4.8 (117 reviews),2010,MPV,54000.0,1.6,104.0,Manual,Petrol,,Vauxhall,DT1 3GJ
560,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202305117261196,7695,4.5 (34 reviews) bournemouth (29 miles),2010,Estate,52000.0,2.0,,Manual,Diesel,2.0,Volkswagen,DT1 3GJ
561,Audi A6 Allroad,https://www.autotrader.co.uk/car-details/202305057046470,6490,4.6 (331 reviews),2010,Estate,122000.0,3.0,242.0,Automatic,Diesel,,Audi,DT1 3GJ
562,Hyundai Santa Fe,https://www.autotrader.co.uk/car-details/202302144258259,5490,4.6 (331 reviews),2010,SUV,97000.0,2.2,,Automatic,Diesel,,Hyundai,DT1 3GJ
563,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304296819492,7995,4.6 (12 reviews) wincanton (24 miles),2010,Convertible,60000.0,2.0,,Manual,Petrol,5.0,BMW,DT1 3GJ
564,Vauxhall Combo,https://www.autotrader.co.uk/car-details/202304186424614,4495,4.6 (33 reviews),2010,,99000.0,1.3,69.0,Manual,Diesel,,Vauxhall,DT1 3GJ
565,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202303255611986,4390,4.8 (117 reviews),2010,MPV,68000.0,1.9,,Automatic,Diesel,,Vauxhall,DT1 3GJ
566,KIA Sportage,https://www.autotrader.co.uk/car-details/202304146292186,7045,4.9 (99 reviews),2010,SUV,95000.0,2.0,,Automatic,Diesel,3.0,KIA,DT1 3GJ
