,name_buy,link_buy,price_buy,seller_buy,year_buy,body_buy,mileage_buy,engine_buy,BHP_buy,transmission_buy,fuel_buy,owners_buy,brand_buy,postcode_buy
134,Peugeot 308,https://www.autotrader.co.uk/car-details/202305237674578,2795,milton keynes (6 miles),2010.0,Hatchback,143213.0,1.6,112.0,Automatic,Diesel,2.0,Peugeot,MK3 6JS
135,Nissan Note,https://www.autotrader.co.uk/car-details/202305167450371,2895,5.0 (56 reviews) luton (15 miles),2010.0,Hatchback,79000.0,1.6,,Manual,Petrol,,Nissan,MK3 6JS
136,BMW 5 Series,https://www.autotrader.co.uk/car-details/202305187517067,4990,4.8 (29 reviews) luton (16 miles),2010.0,Saloon,126579.0,2.0,,Automatic,Diesel,,BMW,MK3 6JS
137,Renault Laguna,https://www.autotrader.co.uk/car-details/202304136257761,3699,4.9 (93 reviews) milton keynes (3 miles),2010.0,Coupe,110130.0,2.0,,Manual,Diesel,3.0,Renault,MK3 6JS
138,Peugeot 207,https://www.autotrader.co.uk/car-details/202304256661887,2990,4.9 (259 reviews) bedford (14 miles),2010.0,Hatchback,73500.0,1.4,95.0,Manual,Petrol,4.0,Peugeot,MK3 6JS
139,Ford Focus,https://www.autotrader.co.uk/car-details/202305227645027,1799,luton (15 miles),2010.0,Hatchback,130000.0,1.6,108.0,Manual,Diesel,7.0,Ford,MK3 6JS
140,BMW 3 Series,https://www.autotrader.co.uk/car-details/202301063010542,6049,3.7 (61 reviews) milton keynes (7 miles),2010.0,Convertible,94000.0,3.0,,Automatic,Petrol,6.0,BMW,MK3 6JS
141,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202305257775412,4840,4.5 (31 reviews) bedford (15 miles),2010.0,Hatchback,74000.0,1.4,,Manual,Petrol,3.0,Volkswagen,MK3 6JS
142,KIA RIO,https://www.autotrader.co.uk/car-details/202210040394561,2499,4.3 (17 reviews),2010.0,Hatchback,56637.0,1.4,95.0,Manual,Petrol,,KIA,MK3 6JS
143,Toyota IQ,https://www.autotrader.co.uk/car-details/202302134221199,4490,4.8 (118 reviews) bedford (7 miles),2010.0,Hatchback,31000.0,1.0,,Manual,Petrol,,Toyota,MK3 6JS
144,SEAT Ibiza,https://www.autotrader.co.uk/car-details/202305157394771,2199,4.6 (12 reviews) milton keynes (5 miles),2010.0,Hatchback,101400.0,1.2,,Manual,Petrol,5.0,SEAT,MK3 6JS
145,Land Rover Freelander 2,https://www.autotrader.co.uk/car-details/202304086099845,5499,5.0 (2 reviews) leighton buzzard (9 miles),2010.0,SUV,110000.0,2.2,,Automatic,Diesel,,Land,MK3 6JS
146,Renault Grand Modus,https://www.autotrader.co.uk/car-details/202305137346743,2700,4.9 (28 reviews) leighton buzzard (9 miles),2010.0,MPV,108550.0,1.6,,Automatic,Petrol,3.0,Renault,MK3 6JS
147,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304136246535,5790,milton keynes (10 miles),2010.0,Saloon,109000.0,2.0,,Automatic,Diesel,,BMW,MK3 6JS
148,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304086094517,3495,4.2 (24 reviews) bedford (14 miles),2010.0,Estate,128400.0,2.0,,Automatic,Diesel,,BMW,MK3 6JS
149,Ford Mondeo,https://www.autotrader.co.uk/car-details/202305117275755,1795,4.6 (34 reviews) milton keynes (7 miles),2010.0,Estate,184385.0,1.8,123.0,Manual,Diesel,2.0,Ford,MK3 6JS
150,Vauxhall Meriva,https://www.autotrader.co.uk/car-details/202304106137559,3490,4.8 (118 reviews) bedford (7 miles),2010.0,MPV,54000.0,1.6,104.0,Manual,Petrol,,Vauxhall,MK3 6JS
151,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202304045966838,2895,4.8 (181 reviews) bedford (13 miles),2010.0,Hatchback,85307.0,1.4,89.0,Manual,Petrol,3.0,Vauxhall,MK3 6JS
152,Volvo XC90,https://www.autotrader.co.uk/car-details/202305237697756,4797,5.0 (21 reviews) bedford (14 miles),2010.0,SUV,109000.0,2.4,182.0,Manual,Diesel,3.0,Volvo,MK3 6JS
153,Citroen C5,https://www.autotrader.co.uk/car-details/202303095067969,2690,4.4 (36 reviews) bedford (14 miles),2010.0,Estate,99500.0,1.6,110.0,Manual,Diesel,2.0,Citroen,MK3 6JS
154,Volvo XC90,https://www.autotrader.co.uk/car-details/202304216534273,3999,bedford (13 miles),2010.0,SUV,126006.0,2.4,200.0,Automatic,Diesel,,Volvo,MK3 6JS
155,Peugeot 207 SW,https://www.autotrader.co.uk/car-details/202304055989344,3290,4.7 (340 reviews) milton keynes (6 miles),2010.0,Estate,92000.0,1.6,,Manual,Diesel,,Peugeot,MK3 6JS
156,Ford Mondeo,https://www.autotrader.co.uk/car-details/202303315817208,3000,4.0 (47 reviews) milton keynes (1 mile),2010.0,Hatchback,76670.0,1.6,108.0,Manual,Petrol,,Ford,MK3 6JS
157,Abarth 500,https://www.autotrader.co.uk/car-details/202301153279769,6250,5.0 (41 reviews) bedford (15 miles),2010.0,Hatchback,65591.0,1.4,,Manual,Petrol,,Abarth,MK3 6JS
158,Mercedes-Benz CLS,https://www.autotrader.co.uk/car-details/202305177495544,6490,4.9 (17 reviews) bedford (15 miles),2010.0,Saloon,67000.0,3.0,272.0,Automatic,Diesel,3.0,Mercedes-Benz,MK3 6JS
159,KIA Carens,https://www.autotrader.co.uk/car-details/202305157408728,3595,luton (16 miles),2010.0,MPV,47615.0,1.6,130.0,Manual,Petrol,4.0,KIA,MK3 6JS
160,Peugeot 5008,https://www.autotrader.co.uk/car-details/202304206481585,2490,4.6 (66 reviews) bedford (17 miles),2010.0,MPV,151390.0,2.0,,Manual,Diesel,,Peugeot,MK3 6JS
161,Mazda3,https://www.autotrader.co.uk/car-details/202303185388370,2990,4.6 (29 reviews) luton (15 miles),2010.0,Hatchback,116800.0,2.2,,Manual,Diesel,,Mazda3,MK3 6JS
162,MINI Hatch,https://www.autotrader.co.uk/car-details/202304106142020,4794,4.4 (105 reviews) aylesbury (14 miles),2010.0,Hatchback,60885.0,1.6,,Manual,Petrol,,MINI,MK3 6JS
163,Citroen C1,https://www.autotrader.co.uk/car-details/202303024834360,2490,4.9 (117 reviews) bedford (15 miles),2010.0,Hatchback,78000.0,1.0,67.0,Manual,Petrol,5.0,Citroen,MK3 6JS
164,KIA Venga,https://www.autotrader.co.uk/car-details/202304196458672,2150,4.9 (33 reviews) milton keynes (2 miles),2010.0,MPV,116500.0,1.4,,Manual,Diesel,3.0,KIA,MK3 6JS
165,Volkswagen Golf Plus,https://www.autotrader.co.uk/car-details/202303275657671,2995,4.7 (41 reviews) milton keynes (3 miles),2010.0,Hatchback,123350.0,1.6,,Manual,Diesel,,Volkswagen,MK3 6JS
166,Alfa Romeo Giulietta,https://www.autotrader.co.uk/car-details/202305207602464,3390,5.0 (19 reviews) luton (16 miles),2010.0,Hatchback,121118.0,1.4,,Manual,Petrol,,Alfa,MK3 6JS
167,Honda Civic,https://www.autotrader.co.uk/car-details/202304055975738,2499,4.5 (209 reviews) northampton (20 miles),2010.0,Hatchback,152000.0,1.8,138.0,Manual,Petrol,,Honda,MK3 6JS
168,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202305187519295,2695,4.6 (10 reviews) northampton (15 miles),2010.0,Hatchback,101277.0,1.6,,Manual,Petrol,5.0,Vauxhall,MK3 6JS
169,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202305087146300,2995,luton (15 miles),2010.0,Saloon,150000.0,2.1,,Automatic,Diesel,3.0,Mercedes-Benz,MK3 6JS
170,Hyundai ix35,https://www.autotrader.co.uk/car-details/202305187519960,4500,4.5 (40 reviews) bedford (14 miles),2010.0,SUV,99000.0,2.0,,Manual,Diesel,4.0,Hyundai,MK3 6JS
171,Volkswagen Beetle,https://www.autotrader.co.uk/car-details/202304266703967,4490,4.7 (340 reviews) milton keynes (6 miles),2010.0,Hatchback,59000.0,1.6,,Manual,Petrol,,Volkswagen,MK3 6JS
172,Ford KA,https://www.autotrader.co.uk/car-details/202303315844066,2795,4.8 (61 reviews) hitchin (19 miles),2010.0,Hatchback,52000.0,1.2,,Manual,Petrol,,Ford,MK3 6JS
173,Audi A4,https://www.autotrader.co.uk/car-details/202304236590427,8989,4.4 (203 reviews) bedford (14 miles),2010.0,Saloon,146550.0,3.0,329.0,Automatic,Petrol,,Audi,MK3 6JS
174,Peugeot 308,https://www.autotrader.co.uk/car-details/202305237707957,1995,hitchin (18 miles),2010.0,Hatchback,103000.0,2.0,136.0,Manual,Diesel,4.0,Peugeot,MK3 6JS
175,Renault Twingo,https://www.autotrader.co.uk/car-details/202211272043118,1690,4.4 (36 reviews) bedford (14 miles),2010.0,Hatchback,92275.0,1.2,,Manual,Petrol,,Renault,MK3 6JS
176,Mazda2,https://www.autotrader.co.uk/car-details/202302033898247,2145,4.8 (16 reviews) bedford (13 miles),2010.0,Hatchback,91972.0,1.3,,Manual,Petrol,,Mazda2,MK3 6JS
177,BMW 5 SERIES,https://www.autotrader.co.uk/car-details/202305167440876,6099,4.3 (12 reviews) leighton buzzard (9 miles),2010.0,Estate,143500.0,2.0,181.0,Automatic,Diesel,,BMW,MK3 6JS
178,Chevrolet Captiva,https://www.autotrader.co.uk/car-details/202303095070075,3650,4.6 (12 reviews) luton (16 miles),2010.0,SUV,102900.0,2.0,,Automatic,Diesel,,Chevrolet,MK3 6JS
179,Mercedes-Benz SLK,https://www.autotrader.co.uk/car-details/202304276720659,6495,3.8 (155 reviews) shefford (16 miles),2010.0,Convertible,74965.0,1.8,,Automatic,Petrol,,Mercedes-Benz,MK3 6JS
180,Ford Mondeo,https://www.autotrader.co.uk/car-details/202302214502263,2990,4.7 (118 reviews) milton keynes (4 miles),2010.0,Hatchback,101125.0,1.8,123.0,Manual,Diesel,2.0,Ford,MK3 6JS
181,Nissan Juke,https://www.autotrader.co.uk/car-details/202304146267955,3495,4.5 (8 reviews) luton (15 miles),2010.0,SUV,108500.0,1.5,,Manual,Diesel,,Nissan,MK3 6JS
182,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202303255611986,4390,4.8 (118 reviews) bedford (7 miles),2010.0,MPV,68000.0,1.9,,Automatic,Diesel,,Vauxhall,MK3 6JS
183,Audi TT,https://www.autotrader.co.uk/car-details/202301243564749,7000,4.7 (34 reviews) milton keynes (4 miles),2010.0,Coupe,116000.0,2.0,,Automatic,Petrol,5.0,Audi,MK3 6JS
184,Honda Civic,https://www.autotrader.co.uk/car-details/202305097172945,4399,5.0 (36 reviews) luton (15 miles),2010.0,Hatchback,89755.0,1.8,138.0,Manual,Petrol,,Honda,MK3 6JS
185,Audi TT,https://www.autotrader.co.uk/car-details/202305016861843,5500,northampton (19 miles),2010.0,Coupe,69468.0,2.0,,Manual,Petrol,3.0,Audi,MK3 6JS
186,Nissan Qashqai,https://www.autotrader.co.uk/car-details/202304216519837,3495,4.7 (41 reviews) milton keynes (3 miles),2010.0,SUV,113800.0,1.5,,Manual,Diesel,3.0,Nissan,MK3 6JS
187,Chevrolet Lacetti,https://www.autotrader.co.uk/car-details/202301273660213,2500,4.0 (47 reviews) milton keynes (1 mile),2010.0,Hatchback,32050.0,1.6,108.0,Manual,Petrol,3.0,Chevrolet,MK3 6JS
188,BMW 3 Series,https://www.autotrader.co.uk/car-details/202304086093597,5000,4.7 (34 reviews) milton keynes (4 miles),2010.0,Estate,116000.0,2.0,,Automatic,Diesel,,BMW,MK3 6JS
189,Citroen DS3,https://www.autotrader.co.uk/car-details/202210210944454,2499,5.0 (36 reviews) luton (15 miles),2010.0,Hatchback,120903.0,1.6,,Manual,Diesel,,Citroen,MK3 6JS
190,Renault Megane,https://www.autotrader.co.uk/car-details/202301103107307,1595,4.8 (64 reviews) bedford (14 miles),2010.0,Hatchback,152200.0,1.5,,Manual,Diesel,,Renault,MK3 6JS
191,Volkswagen Polo,https://www.autotrader.co.uk/car-details/202305257792542,4490,bedford (15 miles),2010.0,Hatchback,78000.0,1.2,,Manual,Petrol,5.0,Volkswagen,MK3 6JS
192,KIA Sportage,https://www.autotrader.co.uk/car-details/202303215458435,6500,4.0 (47 reviews) milton keynes (1 mile),2010.0,SUV,98148.0,2.0,,Automatic,Diesel,,KIA,MK3 6JS
193,SEAT Exeo,https://www.autotrader.co.uk/car-details/202211091518749,6290,4.7 (118 reviews) milton keynes (4 miles),2010.0,Estate,77065.0,2.0,,Manual,Diesel,3.0,SEAT,MK3 6JS
194,Renault Megane,https://www.autotrader.co.uk/car-details/202302274669332,4250,4.8 (25 reviews) luton (16 miles),2010.0,Hatchback,45000.0,1.6,,Manual,Petrol,,Renault,MK3 6JS
195,Chevrolet Spark,https://www.autotrader.co.uk/car-details/202301063019664,1600,northampton (18 miles),2010.0,Hatchback,139000.0,1.0,,Manual,Petrol,7.0,Chevrolet,MK3 6JS
196,Mercedes-Benz C Class,https://www.autotrader.co.uk/car-details/202212092417830,3490,4.6 (116 reviews) luton (16 miles),2010.0,Saloon,112900.0,2.1,,Manual,Diesel,2.0,Mercedes-Benz,MK3 6JS
197,BMW 3 Series,https://www.autotrader.co.uk/car-details/202301133214577,5990,4.7 (340 reviews) milton keynes (6 miles),2010.0,Estate,117000.0,2.0,,Automatic,Diesel,,BMW,MK3 6JS
198,Ford Focus,https://www.autotrader.co.uk/car-details/202305237697031,3495,4.8 (45 reviews) dunstable (13 miles),2010.0,Hatchback,116000.0,1.6,99.0,Automatic,Petrol,,Ford,MK3 6JS
199,Nissan Note,https://www.autotrader.co.uk/car-details/202206116694582,1695,4.5 (8 reviews) luton (15 miles),2010.0,Hatchback,57600.0,1.4,,Manual,Petrol,,Nissan,MK3 6JS
200,Audi A3 Cabriolet,https://www.autotrader.co.uk/car-details/202304296812101,3990,4.8 (29 reviews) luton (16 miles),2010.0,Convertible,105525.0,1.6,,Manual,Diesel,,Audi,MK3 6JS
201,Hyundai Santa Fe,https://www.autotrader.co.uk/car-details/202304286768439,4995,4.8 (58 reviews) dunstable (12 miles),2010.0,SUV,87100.0,2.2,,Manual,Diesel,3.0,Hyundai,MK3 6JS
202,MINI Hatch,https://www.autotrader.co.uk/car-details/202210150754185,2995,4.5 (209 reviews) northampton (20 miles),2010.0,Hatchback,111000.0,1.6,,Manual,Diesel,,MINI,MK3 6JS
203,Ford KA,https://www.autotrader.co.uk/car-details/202301193394026,2495,4.1 (45 reviews) bedford (13 miles),2010.0,Hatchback,70000.0,1.2,,Manual,Petrol,,Ford,MK3 6JS
204,Renault Grand Scenic,https://www.autotrader.co.uk/car-details/202305267801418,2250,aylesbury (14 miles),2010.0,MPV,154000.0,1.9,,Manual,Diesel,3.0,Renault,MK3 6JS
205,Volkswagen Tiguan,https://www.autotrader.co.uk/car-details/202304296809565,3709,3.7 (61 reviews) milton keynes (7 miles),2010.0,SUV,129271.0,2.0,,Manual,Diesel,3.0,Volkswagen,MK3 6JS
206,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202304116178340,2185,4.8 (64 reviews) bedford (14 miles),2010.0,Hatchback,84500.0,1.4,89.0,Manual,Petrol,,Vauxhall,MK3 6JS
207,Toyota Prius,https://www.autotrader.co.uk/car-details/202305117236767,7000,4.9 (28 reviews) leighton buzzard (9 miles),2010.0,Hatchback,124850.0,1.8,,Automatic,Petrol Hybrid,3.0,Toyota,MK3 6JS
208,BMW 1 Series,https://www.autotrader.co.uk/car-details/202304086108380,5690,4.5 (8 reviews) luton (15 miles),2010.0,Convertible,78173.0,2.0,,Manual,Diesel,5.0,BMW,MK3 6JS
209,Honda Jazz,https://www.autotrader.co.uk/car-details/202304076079585,3999,4.6 (66 reviews) bedford (17 miles),2010.0,Hatchback,54390.0,1.2,,Manual,Petrol,2.0,Honda,MK3 6JS
210,Audi A6 Allroad,https://www.autotrader.co.uk/car-details/202305057046470,6490,4.7 (340 reviews) milton keynes (6 miles),2010.0,Estate,122000.0,3.0,242.0,Automatic,Diesel,,Audi,MK3 6JS
211,Renault Megane,https://www.autotrader.co.uk/car-details/202305117249234,2499,3.8 (155 reviews) shefford (16 miles),2010.0,Coupe,109097.0,2.0,158.0,Manual,Diesel,5.0,Renault,MK3 6JS
212,KIA RIO,https://www.autotrader.co.uk/car-details/202212152550957,2491,4.3 (17 reviews),2010.0,Hatchback,80123.0,1.4,95.0,Manual,Petrol,2.0,KIA,MK3 6JS
213,Volkswagen EOS,https://www.autotrader.co.uk/car-details/202305197553482,2989,4.7 (34 reviews) aylesbury (14 miles),2010.0,Convertible,124000.0,2.0,,Manual,Diesel,2.0,Volkswagen,MK3 6JS
214,Citroen DS3,https://www.autotrader.co.uk/car-details/202301173348633,4495,4.8 (31 reviews) bedford (14 miles),2010.0,Hatchback,83812.0,1.6,,Automatic,Petrol,,Citroen,MK3 6JS
215,Renault Laguna,https://www.autotrader.co.uk/car-details/202302114164979,2690,4.9 (33 reviews) milton keynes (2 miles),2010.0,Hatchback,77900.0,1.5,,Manual,Diesel,2.0,Renault,MK3 6JS
216,Land Rover Range Rover Sport,https://www.autotrader.co.uk/car-details/202305177488384,7950,4.9 (38 reviews) bedford (15 miles),2010.0,SUV,121992.0,3.6,268.0,Automatic,Diesel,,Land,MK3 6JS
217,Toyota Auris,https://www.autotrader.co.uk/car-details/202303125154739,5650,4.9 (259 reviews),2010.0,Hatchback,46078.0,1.6,,Manual,Petrol,2.0,Toyota,MK3 6JS
218,Audi A3,https://www.autotrader.co.uk/car-details/202305067088840,3495,4.4 (14 reviews) leighton buzzard (9 miles),2010.0,Hatchback,103493.0,1.6,,Manual,Petrol,4.0,Audi,MK3 6JS
219,Mazda3,https://www.autotrader.co.uk/car-details/202301143246295,4500,4.0 (47 reviews) milton keynes (1 mile),2010.0,Hatchback,65344.0,1.6,,Manual,Petrol,2.0,Mazda3,MK3 6JS
220,Renault Scenic,https://www.autotrader.co.uk/car-details/202305067090263,1899,5.0 (19 reviews) luton (16 miles),2010.0,MPV,125000.0,1.5,,Manual,Diesel,,Renault,MK3 6JS
221,MINI Hatch,https://www.autotrader.co.uk/car-details/202305177485380,2890,4.6 (116 reviews) luton (16 miles),2010.0,Hatchback,106000.0,1.6,,Manual,Petrol,,MINI,MK3 6JS
222,BMW 3 Series,https://www.autotrader.co.uk/car-details/202303215467224,5199,4.7 (34 reviews) milton keynes (4 miles),2010.0,Saloon,108000.0,2.0,,Manual,Diesel,,BMW,MK3 6JS
223,Citroen C3 Picasso,https://www.autotrader.co.uk/car-details/202305067090486,2495,4.8 (16 reviews) bedford (13 miles),2010.0,MPV,102620.0,1.6,,Manual,Diesel,,Citroen,MK3 6JS
224,Citroen C2,https://www.autotrader.co.uk/car-details/202304116190643,1899,buckingham (11 miles),2010.0,Hatchback,89000.0,1.4,,Manual,Diesel,2.0,Citroen,MK3 6JS
225,SEAT Leon,https://www.autotrader.co.uk/car-details/202305137332421,2999,4.6 (12 reviews) milton keynes (5 miles),2010.0,Hatchback,115500.0,2.0,,Manual,Diesel,2.0,SEAT,MK3 6JS
226,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202304306861373,2850,luton (15 miles),2010.0,MPV,83000.0,1.6,,Manual,Petrol,3.0,Vauxhall,MK3 6JS
227,Ford Fiesta,https://www.autotrader.co.uk/car-details/202305047016406,4290,4.7 (97 reviews) aylesbury (19 miles),2010.0,Hatchback,80000.0,1.6,118.0,Manual,Petrol,4.0,Ford,MK3 6JS
228,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202304025888931,2550,luton (15 miles),2010.0,Hatchback,95359.0,1.2,84.0,Manual,Petrol,,Vauxhall,MK3 6JS
229,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202305187509840,1600,luton (15 miles),2010.0,Saloon,230400.0,2.0,,Manual,Diesel,,Volkswagen,MK3 6JS
230,Ford S-Max,https://www.autotrader.co.uk/car-details/202211241965226,2499,3.8 (34 reviews) leighton buzzard (9 miles),2010.0,MPV,111850.0,2.0,,Manual,Diesel,,Ford,MK3 6JS
231,Vauxhall Zafira,https://www.autotrader.co.uk/car-details/202305207593919,3790,5.0 (19 reviews) luton (16 miles),2010.0,MPV,62000.0,1.6,,Manual,Petrol,,Vauxhall,MK3 6JS
232,Toyota Avensis,https://www.autotrader.co.uk/car-details/202304306847801,5299,5.0 (10 reviews) luton (17 miles),2010.0,Saloon,63214.0,1.8,,Manual,Petrol,,Toyota,MK3 6JS
233,BMW 1 Series,https://www.autotrader.co.uk/car-details/202305107224818,6350,5.0 (290 reviews) milton keynes (5 miles),2010.0,Coupe,89000.0,2.0,,Automatic,Diesel,,BMW,MK3 6JS
234,Ford Galaxy,https://www.autotrader.co.uk/car-details/202207027400656,5195,4.5 (209 reviews) northampton (20 miles),2010.0,MPV,110000.0,2.0,,Automatic,Diesel,,Ford,MK3 6JS
235,MINI Hatch,https://www.autotrader.co.uk/car-details/202302104146363,4995,5.0 (19 reviews) luton (16 miles),2010.0,Hatchback,80110.0,1.6,181.0,Manual,Petrol,5.0,MINI,MK3 6JS
236,MINI Countryman,https://www.autotrader.co.uk/car-details/202305247718828,5491,4.3 (40 reviews) bromham (14 miles),2010.0,SUV,83000.0,1.6,,Manual,Diesel,4.0,MINI,MK3 6JS
237,KIA Ceed,https://www.autotrader.co.uk/car-details/202304086106771,2500,milton keynes (1 mile),2010.0,Estate,123000.0,1.6,,Manual,Diesel,,KIA,MK3 6JS
238,Hyundai i30,https://www.autotrader.co.uk/car-details/202304196440824,3490,5.0 (27 reviews) bedford (14 miles),2010.0,Hatchback,82000.0,1.4,,Manual,Petrol,,Hyundai,MK3 6JS
239,Renault Megane,https://www.autotrader.co.uk/car-details/202303115149004,3500,4.9 (53 reviews) bedford (11 miles),2010.0,Coupe,73000.0,2.0,,Manual,Petrol,,Renault,MK3 6JS
240,Lexus IS 250,https://www.autotrader.co.uk/car-details/202305047001343,6495,5.0 (49 reviews) bicester (18 miles),2010.0,Convertible,97000.0,2.5,,Automatic,Petrol,4.0,Lexus,MK3 6JS
241,Volvo S40,https://www.autotrader.co.uk/car-details/202305167435429,4690,5.0 (40 reviews) bedford (14 miles),2010.0,Saloon,63000.0,1.6,,Manual,Diesel,2.0,Volvo,MK3 6JS
242,SKODA Fabia,https://www.autotrader.co.uk/car-details/202304025889358,2499,4.6 (12 reviews) milton keynes (5 miles),2010.0,Hatchback,105219.0,1.9,105.0,Manual,Diesel,2.0,SKODA,MK3 6JS
243,Fiat 500,https://www.autotrader.co.uk/car-details/202305137350291,4195,4.8 (61 reviews) hitchin (19 miles),2010.0,Hatchback,45853.0,1.2,,Manual,Petrol,,Fiat,MK3 6JS
244,Volkswagen Golf,https://www.autotrader.co.uk/car-details/202212022213947,4350,4.8 (38 reviews) luton (15 miles),2010.0,Hatchback,112300.0,1.6,,Manual,Diesel,4.0,Volkswagen,MK3 6JS
245,BMW 1 Series,https://www.autotrader.co.uk/car-details/202304226567819,3995,4.5 (209 reviews) northampton (20 miles),2010.0,Coupe,132000.0,2.0,,Manual,Diesel,,BMW,MK3 6JS
246,Volkswagen Passat,https://www.autotrader.co.uk/car-details/202301113160498,3800,4.8 (63 reviews) dunstable (16 miles),2010.0,Saloon,91737.0,2.0,,Manual,Diesel,3.0,Volkswagen,MK3 6JS
247,Vauxhall Insignia,https://www.autotrader.co.uk/car-details/202302184416018,3499,5.0 (36 reviews) luton (15 miles),2010.0,Hatchback,100478.0,2.0,,Automatic,Diesel,,Vauxhall,MK3 6JS
248,Toyota Aygo,https://www.autotrader.co.uk/car-details/202305237692243,2500,4.7 (41 reviews) milton keynes (3 miles),2010.0,Hatchback,109540.0,1.0,,Manual,Petrol,4.0,Toyota,MK3 6JS
249,Vauxhall Astra,https://www.autotrader.co.uk/car-details/202302244589006,4950,4.8 (25 reviews) luton (16 miles),2010.0,Hatchback,26000.0,1.6,,Manual,Petrol,,Vauxhall,MK3 6JS
250,Renault Megane,https://www.autotrader.co.uk/car-details/202304226556240,3694,4.4 (105 reviews) aylesbury (14 miles),2010.0,Estate,80100.0,1.5,,Manual,Diesel,,Renault,MK3 6JS
251,Jaguar XF,https://www.autotrader.co.uk/car-details/202305207598591,6995,4.8 (210 reviews) northampton (17 miles),2010.0,Saloon,66569.0,3.0,,Automatic,Diesel,2.0,Jaguar,MK3 6JS
252,Ford Fiesta,https://www.autotrader.co.uk/car-details/202304056013699,3695,5.0 (82 reviews) luton (13 miles),2010.0,Hatchback,98891.0,1.2,81.0,Manual,Petrol,,Ford,MK3 6JS
253,Peugeot 207,https://www.autotrader.co.uk/car-details/202305187506337,5490,5.0 (52 reviews) bedford (15 miles),2010.0,Hatchback,22719.0,1.4,,Automatic,Petrol,,Peugeot,MK3 6JS
254,Vauxhall Corsa,https://www.autotrader.co.uk/car-details/202301133206736,2395,4.8 (105 reviews) luton (16 miles),2010.0,Hatchback,91000.0,1.3,74.0,Manual,Diesel,,Vauxhall,MK3 6JS
